metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.19999991296875,2.200000664,2.19999702,2.20000491
metric_CPU utilization %,1.8452318953125,1.8466278834999998,1.83653439,1.84712636
metric_CPU utilization% in kernel mode,0.03889845015625,0.25439757999999996,0.00104375,0.59007762
metric_CPI,0.38429389609375003,0.44315482,0.3216719,0.50090544
metric_kernel_CPI,1.33803608859375,2.007061230999998,0.86882055,2.09763373
metric_IPC,2.6633938715625,3.1042548885,1.9963848,3.10875768
metric_locks retired per instr,1.919125e-05,2.7e-07,1.9e-07,0.00085857
metric_L1D MPI (includes data+rfo w/ prefetches),0.029657218906249998,0.06957113250000001,6.5e-07,0.06961913
metric_L1D demand data read hits per instr,0.3258532790625,0.37362702000000003,0.28736733,0.37364556
metric_L1-I code read misses (w/ prefetches) per instr,0.0017835749999999997,0.006783818,5.26e-06,0.00700575
metric_L2 demand data read hits per instr,0.00558305984375,0.012188263,2.9e-07,0.01219968
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.011224220937500001,0.025319486000000002,5.2e-07,0.02537277
metric_L2 demand data read MPI,0.0026495046875,0.0057293555,2.3e-07,0.00573043
metric_L2 demand code MPI,2.4316718750000003e-05,7.4358e-05,0.0,8.891e-05
metric_ITLB MPI,6.65921875e-06,4.707899999999975e-05,2.1e-07,0.00014791
metric_ITLB large page MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB load MPI,4.218749999999999e-09,3e-08,0.0,3e-08
metric_DTLB 4KB page load MPI,6.562500000000001e-09,3e-08,0.0,1.1e-07
metric_DTLB 2MB large page load MPI,1.0937499999999999e-09,0.0,0.0,6e-08
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,7.8125e-10,0.0,0.0,3e-08
metric_DTLB load miss latency (in core clks),698.838226021875,2593.1356882334994,0.0,13829.90243902
metric_DTLB store miss latency (in core clks),6.134818685000001,52.664918800999956,0.0,156.91262136
metric_ITLB miss latency (in core clks),41.41166277859375,84.10289337649996,19.99836882,92.90346149
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),54.60410883890625,72.697430712,25.72087085,74.47063999
metric_% Uops delivered from legacy decode pipeline (MITE),41.0458478853125,71.7061042195,19.81613548,73.07310846
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),8.5298805159375,16.06749698199999,6.18548409,16.60316069
metric_TMA_....ICache_Misses(%),0.28637137968750004,0.9097681189999992,0.00269366,0.95288289
metric_TMA_....ITLB_Misses(%),0.115435414375,0.14941389799999924,0.00909485,3.1247526
metric_TMA_....Branch_Resteers(%),0.3141934178125,1.061514138,0.06540516,1.23179284
metric_TMA_......Mispredicts_Resteers(%),0.2145653053125,0.923110497,0.02779165,0.96456781
metric_TMA_......Clears_Resteers(%),0.0647513496875,0.15147772599999998,0.01300448,0.15533959
metric_TMA_......Unknown_Branches_Resteers(%),0.03493540203125,0.10917382999999958,0.00132546,0.482187
metric_TMA_....MITE(%),9.666548013906251,15.928520365999997,6.35349923,16.26922481
metric_TMA_....DSB(%),3.4209495509375003,4.6181544185,1.77383296,4.6585413
metric_TMA_Bad_Speculation(%),0.87137221265625,2.697788432,0.19563295,2.75553128
metric_TMA_..Branch_Mispredicts(%),0.6477995815625,2.3830431515,0.12415076,2.46987082
metric_TMA_..Machine_Clears(%),0.22357263046875,0.39254155999999996,0.01019435,0.40904221
metric_TMA_Backend_Bound(%),22.71452954546875,35.142863445,5.63525672,38.53456682
metric_TMA_..Memory_Bound(%),4.878183831875,9.7657428785,0.49777595,10.89887164
metric_TMA_....L1_Bound(%),2.2903352850000003,4.503413095999996,0.0,6.35040467
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.00641875546875,0.0006934625,2.881e-05,0.27681057
metric_TMA_....L2_Bound(%),0.48741315234375004,1.129450584,0.00030402,1.45319896
metric_TMA_....L3_Bound(%),1.5493378875000001,3.355048582,0.00429189,3.56074514
metric_TMA_....MEM_Bound(%),0.22578493234375002,0.5334342255,0.0023424,0.56446893
metric_TMA_......MEM_Bandwidth(%),0.00098343359375,0.003307031499999999,0.0,0.00379548
metric_TMA_......MEM_Latency(%),0.35928196531249995,0.8644300864999999,0.00281169,0.92570073
metric_TMA_....Store_Bound(%),1.610447218125,3.8106353959999995,0.0,3.83596723
metric_TMA_..Core_Bound(%),17.836345713281247,25.533608977,4.90450452,28.6297796
metric_TMA_....Ports_Utilization(%),23.899773031718752,26.848976615499996,18.90090109,30.88495433
metric_TMA_......Ports_Utilized_3m(%),63.515244850937506,72.9988374875,52.65899689,73.40784676
metric_TMA_Retiring(%),67.88257609390624,81.354606373,53.83275516,81.56843556
metric_TMA_..Light_Operations(%),60.15256946968749,70.8332146085,47.00753757,72.43921923
metric_TMA_....FP_Arith(%),0.203839748125,0.4488019769999999,0.00406966,0.49516078
metric_TMA_......FP_Scalar(%),0.1364773478125,0.29946489149999994,0.00289551,0.33040492
metric_TMA_......FP_Vector(%),0.06729338578124999,0.14928823099999997,0.00111997,0.16471162
metric_TMA_..Heavy_Operations(%),7.730006624062501,12.675724636499998,4.0463017,13.57587729
