metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.2000000728125,2.2000009874999997,2.1999983,2.20000127
metric_CPU utilization %,3.63073253296875,3.63234091,3.61861172,3.6328346
metric_CPU utilization% in kernel mode,0.059820201406249995,0.43160579399999977,0.00198961,0.78411407
metric_CPI,0.43301507046875,0.5530936289999999,0.32198803,0.57558964
metric_kernel_CPI,1.2502698906249998,1.5936517234999994,0.90292249,1.6415562
metric_IPC,2.43411927765625,3.103620283,1.73734885,3.10570555
metric_locks retired per instr,8.947e-05,0.0004322229999999998,1.9e-07,0.00125722
metric_L1D MPI (includes data+rfo w/ prefetches),0.01960183703125,0.041626573,3.8e-07,0.04164616
metric_L1D demand data read hits per instr,0.30570684015625,0.31649228949999997,0.29537367,0.31663689
metric_L1-I code read misses (w/ prefetches) per instr,0.00064275296875,0.0023833804999999954,3.32e-06,0.00281527
metric_L2 demand data read hits per instr,0.00441647734375,0.009276807,1.3e-07,0.00935182
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0076755503125,0.0171287625,4.8e-07,0.01713843
metric_L2 demand data read MPI,0.00112587453125,0.0024242115,2e-07,0.00245063
metric_L2 demand code MPI,2.31028125e-05,5.99095e-05,0.0,6.149e-05
metric_ITLB MPI,9.153125000000002e-07,5.622999999999967e-06,2.6e-07,1.04e-05
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,3.4375e-09,8.499999999999944e-09,0.0,1.1e-07
metric_DTLB 4KB page load MPI,1.71875e-09,1e-08,0.0,4e-08
metric_DTLB 2MB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,1.2499999999999998e-09,8.499999999999944e-09,0.0,5e-08
metric_DTLB load miss latency (in core clks),1157.4323624385938,4428.007418029999,0.0,9217.7
metric_DTLB store miss latency (in core clks),97.65668278203125,308.67235656099996,0.0,365.36585366
metric_ITLB miss latency (in core clks),34.7163626490625,53.438295307,20.17431942,62.61900705
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),57.536980713906246,62.0592955565,44.65637234,62.47583955
metric_% Uops delivered from legacy decode pipeline (MITE),34.15744123828125,40.9054205365,27.41289029,44.08480626
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),14.075615319375,18.558467216500002,8.67083349,19.44636349
metric_TMA_....ICache_Misses(%),0.12391388546875,0.37391727949999987,0.00189625,0.39353126
metric_TMA_....ITLB_Misses(%),0.19111907406250003,1.5670097764999988,0.00720128,2.49229245
metric_TMA_....Branch_Resteers(%),0.3072783825,1.0231107054999984,0.0351318,1.1300969
metric_TMA_......Mispredicts_Resteers(%),0.26222207328125,0.9367069299999984,0.01335201,1.01727444
metric_TMA_......Clears_Resteers(%),0.0319573178125,0.06291331499999998,0.00898126,0.07178674
metric_TMA_......Unknown_Branches_Resteers(%),0.0130979565625,0.043396733499999986,0.00232042,0.12480002
metric_TMA_....MITE(%),10.18540834796875,15.42059628,5.02902968,16.21485897
metric_TMA_....DSB(%),3.2254534153125,4.019053069,2.14234501,4.02651252
metric_TMA_Bad_Speculation(%),1.3893925656250001,3.953122403999993,0.1060552,4.24668894
metric_TMA_..Branch_Mispredicts(%),1.2323094865625,3.7637117724999927,0.06032158,4.02491593
metric_TMA_..Machine_Clears(%),0.15708307890625,0.27021119600000004,0.01618308,0.28385655
metric_TMA_Backend_Bound(%),19.53777983109375,33.7880395005,6.83467503,33.86422783
metric_TMA_..Memory_Bound(%),6.554748796406249,13.394037210499999,0.76990747,13.41857154
metric_TMA_....L1_Bound(%),5.50187323046875,8.0914692145,1.19391538,10.00625496
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.09086838390624999,0.761821056499996,1.02e-06,1.54344845
metric_TMA_....L2_Bound(%),0.86281716859375,1.5827433979999999,0.00014146,1.58626551
metric_TMA_....L3_Bound(%),1.277041363125,2.6044831395,0.003253,2.64356765
metric_TMA_....MEM_Bound(%),0.32852653000000004,0.7346853034999999,0.00115586,0.74797058
metric_TMA_......MEM_Bandwidth(%),0.00107232921875,0.00401498,0.0,0.00415626
metric_TMA_......MEM_Latency(%),0.501894478125,1.1184995009999998,0.00136058,1.12636549
metric_TMA_....Store_Bound(%),2.4609260215625,5.481663617499999,0.0,5.54074138
metric_TMA_..Core_Bound(%),12.9830310346875,20.4243757615,5.84713836,20.5296275
metric_TMA_....Ports_Utilization(%),23.56472237265625,24.933111451,22.13728056,26.72503515
metric_TMA_......Ports_Utilized_3m(%),58.736021891875,68.9734472545,49.07593361,69.02102329
metric_TMA_Retiring(%),64.9971810859375,76.8188602675,54.11698124,76.84828317
metric_TMA_..Light_Operations(%),55.924668870000005,69.52290556049999,41.69135535,72.06433364
metric_TMA_....FP_Arith(%),0.119939844375,0.198169598,0.0223382,0.20451701
metric_TMA_......FP_Scalar(%),0.061258724375000004,0.12911147750000002,0.0011614,0.14297902
metric_TMA_......FP_Vector(%),0.030070728749999998,0.064350821,0.0004243,0.06681329
metric_TMA_..Heavy_Operations(%),9.072512214843751,11.980399846,4.75808119,13.44086675
