metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.20000000078125,2.2000014390000002,2.19999735,2.20000313
metric_CPU utilization %,3.63110341015625,3.632377603,3.6230437,3.63280473
metric_CPU utilization% in kernel mode,0.04197017953125,0.33399095499999976,0.00203833,0.59217696
metric_CPI,0.36290364671875,0.3951089935,0.3217342,0.39558916
metric_kernel_CPI,1.497948385,1.7934119654999998,0.94732053,1.86921498
metric_IPC,2.7696166671875,3.0423962975,2.52787512,3.10815577
metric_locks retired per instr,3.6927031250000005e-05,7.552049999999999e-05,1.9e-07,0.00028934
metric_L1D MPI (includes data+rfo w/ prefetches),0.00792434859375,0.0245732905,4.5e-07,0.02564705
metric_L1D demand data read hits per instr,0.27933464453125,0.29585254099999997,0.25579229,0.2961916
metric_L1-I code read misses (w/ prefetches) per instr,0.00100548359375,0.0023937629999999997,3.12e-06,0.00249937
metric_L2 demand data read hits per instr,0.0024609771875000004,0.006773056999999999,1.5e-07,0.00712933
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0029254396875,0.008219924,4.8e-07,0.00829498
metric_L2 demand data read MPI,0.00048738921875,0.001029773,2e-07,0.00103725
metric_L2 demand code MPI,2.454984375e-05,7.03624999999999e-05,0.0,7.391e-05
metric_ITLB MPI,6.506875e-06,5.2434999999999866e-05,2.5e-07,0.00010838
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,3.625e-08,1.469999999999999e-07,0.0,2.1e-07
metric_DTLB 4KB page load MPI,3.484375e-08,1.4e-07,0.0,1.9e-07
metric_DTLB 2MB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB 1GB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB store MPI,7.875e-08,2.3549999999999983e-07,0.0,2.6e-07
metric_DTLB load miss latency (in core clks),367.9462602835937,927.6330978234996,0.0,2908.15
metric_DTLB store miss latency (in core clks),39.83349742203125,78.21779150449996,0.0,287.46153846
metric_ITLB miss latency (in core clks),36.79550074015626,57.584586398499994,20.14254824,70.88585275
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),57.01202350921875,70.46235686600001,51.2768554,70.78599836
metric_% Uops delivered from legacy decode pipeline (MITE),38.87813137515625,42.605547571,26.39414629,43.46397371
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),16.38791850984375,18.766741516,9.91910841,19.0169504
metric_TMA_....ICache_Misses(%),0.17447203359375002,0.48855713749999957,0.0017693,0.50954599
metric_TMA_....ITLB_Misses(%),0.13508085,0.969903617499997,0.0081157,1.90115668
metric_TMA_....Branch_Resteers(%),0.60508358546875,1.3190777035,0.03929073,1.3503262
metric_TMA_......Mispredicts_Resteers(%),0.523060126875,1.216064243,0.01436553,1.22683109
metric_TMA_......Clears_Resteers(%),0.02616317328125,0.03652183949999999,0.00960954,0.03797112
metric_TMA_......Unknown_Branches_Resteers(%),0.05589911406249999,0.22316323499999918,0.01038085,0.41353979
metric_TMA_....MITE(%),13.74780729328125,15.92911942,9.22447536,15.94114805
metric_TMA_....DSB(%),3.576848629375,3.9808946369999996,3.02019172,4.02848367
metric_TMA_Bad_Speculation(%),2.61601922421875,5.416130967999999,0.09793848,5.60452084
metric_TMA_..Branch_Mispredicts(%),2.48646594734375,5.261688929499999,0.09348906,5.45849952
metric_TMA_..Machine_Clears(%),0.1295532775,0.206245925,0.00444942,0.23048369
metric_TMA_Backend_Bound(%),12.62620795890625,22.124279498999996,6.37975826,22.94712549
metric_TMA_..Memory_Bound(%),3.0753686676562504,6.716762403000001,0.75290879,6.80666022
metric_TMA_....L1_Bound(%),4.4804287845312505,6.1554388704999985,2.84563972,6.32669418
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.00609984609375,0.0147277795,9.4e-07,0.14334834
metric_TMA_....L2_Bound(%),0.6718424198437499,1.2071891085,0.00015728,1.25686745
metric_TMA_....L3_Bound(%),0.81261930640625,2.009211052999998,0.00313407,2.11834475
metric_TMA_....MEM_Bound(%),0.138490275625,0.36995233599999994,0.0012303,0.40426734
metric_TMA_......MEM_Bandwidth(%),0.000172844375,0.0012032375,0.0,0.00176303
metric_TMA_......MEM_Latency(%),0.2091425696875,0.5388580895,0.00135549,0.56169292
metric_TMA_....Store_Bound(%),1.5463755373437502,3.4200784055,0.0,3.45072067
metric_TMA_..Core_Bound(%),9.550839291093748,15.406169450500002,5.45885826,16.61700242
metric_TMA_....Ports_Utilization(%),23.91757201828125,25.184157139499998,22.53319112,25.99848458
metric_TMA_......Ports_Utilized_3m(%),62.14671774796875,69.49208443650001,55.52106412,69.91688503
metric_TMA_Retiring(%),68.37190395984373,73.8438050865,57.22456465,76.90422126
metric_TMA_..Light_Operations(%),61.64223005015625,67.07003434949999,47.39789301,69.14589914
metric_TMA_....FP_Arith(%),0.10454415421875,0.19349537249999998,0.00163762,0.21134924
metric_TMA_......FP_Scalar(%),0.0696400603125,0.12908614750000003,0.00111257,0.14100296
metric_TMA_......FP_Vector(%),0.0342732371875,0.064351069,0.00041778,0.07029172
metric_TMA_..Heavy_Operations(%),6.72967391015625,8.163019361499998,5.32566172,9.82667163
