metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.1999998815625,2.200000401,2.19999701,2.20000086
metric_CPU utilization %,3.6307786498437498,3.6322391055,3.61564582,3.63271379
metric_CPU utilization% in kernel mode,0.01654222734375,0.04964938399999969,0.00205015,0.40219654
metric_CPI,0.41365542328125005,0.504917497,0.32180128,0.55605062
metric_kernel_CPI,1.3144239406250002,1.6757231119999993,0.9471439,1.74929149
metric_IPC,2.5279502829687504,3.1057506834999997,1.79839743,3.10750785
metric_locks retired per instr,0.00012472671875,0.00048632449999999833,1.9e-07,0.00089317
metric_L1D MPI (includes data+rfo w/ prefetches),0.015272147500000001,0.0332317195,4.7e-07,0.03327965
metric_L1D demand data read hits per instr,0.30511758437500003,0.317195778,0.29533303,0.3172998
metric_L1-I code read misses (w/ prefetches) per instr,0.00042820296874999996,0.0016679809999999976,3.44e-06,0.00181298
metric_L2 demand data read hits per instr,0.0035029468750000002,0.007557672499999999,1.9e-07,0.00756775
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.006721526406249999,0.0148160735,4.7e-07,0.01483993
metric_L2 demand data read MPI,0.0007996371874999999,0.0017335075,1.9e-07,0.00174115
metric_L2 demand code MPI,2.0505625e-05,5.793949999999999e-05,0.0,5.941e-05
metric_ITLB MPI,8.818750000000001e-06,6.3977e-05,2.5e-07,0.00015131
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,9.0625e-09,3.849999999999995e-08,0.0,2.6e-07
metric_DTLB 4KB page load MPI,2.6562500000000002e-09,2e-08,0.0,3e-08
metric_DTLB 2MB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,2.375e-07,8e-07,0.0,8.8e-07
metric_DTLB load miss latency (in core clks),797.5272007642187,4690.289999999998,0.0,5405.65
metric_DTLB store miss latency (in core clks),46.968060167812496,166.47318726099996,0.0,512.5
metric_ITLB miss latency (in core clks),34.2345145609375,75.5508340495,19.67046411,82.38864946
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),62.41225164171875,65.9897596295,51.89187284,66.09168547
metric_% Uops delivered from legacy decode pipeline (MITE),31.487679597968754,37.94532234849998,27.26138822,38.70975971
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),13.04375319203125,16.431181368999997,8.42341386,17.73430007
metric_TMA_....ICache_Misses(%),0.09663413328125,0.30058556149999993,0.00196523,0.32255424
metric_TMA_....ITLB_Misses(%),0.0279835465625,0.07123694749999979,0.00610215,0.73607248
metric_TMA_....Branch_Resteers(%),0.3657391565625,1.1811005924999987,0.03645601,1.29593222
metric_TMA_......Mispredicts_Resteers(%),0.2662028196875,1.0387340764999986,0.01459103,1.14893707
metric_TMA_......Clears_Resteers(%),0.039525588125,0.10276003599999986,0.00730448,0.11306791
metric_TMA_......Unknown_Branches_Resteers(%),0.06016688234374999,0.3814019829999993,0.01391483,0.62998985
metric_TMA_....MITE(%),10.362830338906251,13.876029959999999,6.14485507,13.94720413
metric_TMA_....DSB(%),3.5894292546875,4.034973847000001,2.94088843,4.04316229
metric_TMA_Bad_Speculation(%),1.2993944840624998,3.4289372365,0.09837708,4.82143859
metric_TMA_..Branch_Mispredicts(%),1.11372331859375,3.022656092,0.06051758,4.53370903
metric_TMA_..Machine_Clears(%),0.185671165625,0.39103206199999996,0.00313331,0.41272674
metric_TMA_Backend_Bound(%),20.40517969921875,35.5086655865,5.57797449,37.12841327
metric_TMA_..Memory_Bound(%),7.23958240703125,15.7047621075,0.7093458,15.79274488
metric_TMA_....L1_Bound(%),6.038134570937499,9.5666230625,2.89195532,11.87050831
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.032261231718750005,0.12318062849999999,0.00064042,0.23587774
metric_TMA_....L2_Bound(%),0.6121510817187499,1.3455187105,0.0001651,1.36318907
metric_TMA_....L3_Bound(%),1.5369050278124998,3.6279886355,0.00322156,3.64045209
metric_TMA_....MEM_Bound(%),0.31487405031250004,0.7300192155,0.00128775,0.73520632
metric_TMA_......MEM_Bandwidth(%),7.1484375e-07,6.253499999999989e-06,0.0,8.36e-06
metric_TMA_......MEM_Latency(%),0.47388700375000004,1.1124409910000002,0.00151732,1.12855852
metric_TMA_....Store_Bound(%),2.20790126984375,5.0414489394999995,0.0,5.05148817
metric_TMA_..Core_Bound(%),13.16559729171875,20.0881195735,4.81261065,22.00467975
metric_TMA_....Ports_Utilization(%),22.8561227378125,26.306776404,20.0191177,27.31904405
metric_TMA_......Ports_Utilized_3m(%),60.125480409375,69.00963906,48.23236305,69.20316449
metric_TMA_Retiring(%),65.2501595440625,76.88162609400001,52.03546399,76.94232942
metric_TMA_..Light_Operations(%),57.017061013125,69.18991676099999,43.06937419,71.68517108
metric_TMA_....FP_Arith(%),0.10785585140625,0.20793942999999998,0.00169621,0.2356822
metric_TMA_......FP_Scalar(%),0.06978453609375,0.13872787849999998,0.0010277,0.1572458
metric_TMA_......FP_Vector(%),0.034659985468749994,0.06915746,0.0003707,0.07838869
metric_TMA_..Heavy_Operations(%),8.23309853125,10.5648352905,5.18902122,11.92282015
